Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),HOT WATER TEMPERATURE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON DISCRETE HVAC_LIBRARY:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),RDC_ZONE HVAC BASEBOARD RAD CONV WATER:Baseboard Total Heating Rate [W](Hourly),RPLUS1_ZONE HVAC BASEBOARD RAD CONV WATER 1:Baseboard Total Heating Rate [W](Hourly),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep) 
 02/07  17:00:00,2.8,,0.39450708279293795,11.155106732272513,61.33129843590736,20.079285176490327,34.61061403337578,20.100360886100514,34.56548896370734,16.06815878748596,44.539514872252425,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8437.887905415988,5172.866069051453,1441482.1371897042,72952964.08782613 
 02/07  18:00:00,1.3,,-0.7932951321674807,10.561378828506758,63.790093341303006,16.726851778313833,42.80185165600248,17.130195121863643,41.701011433797916,16.104572606237593,44.42330892596514,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/07  19:00:00,0.4,,-1.3092692671531776,10.103877460658952,66.30133815143935,15.347339612690053,47.02604379540601,15.849936992110432,45.5340136302683,16.13042005035631,44.71001574329819,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/07  20:00:00,0.2,,-1.4919229847212647,9.75393438563108,67.3075187649306,14.85177253557535,48.128733864209934,15.209846134629208,47.033382287502576,16.145008773341626,44.296019034090385,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/07  21:00:00,0.0,,-1.3020118330285084,9.523679968741167,68.34550287214864,14.606322044226411,48.88887469907719,14.84044655319256,48.15604469859642,16.1439375992163,44.29221759609079,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/07  22:00:00,1.5,,-0.3540811853930239,9.428227000916864,69.198381951811,14.516760083031055,49.46761374601487,14.640010316486004,49.07522100888862,16.13134662663345,44.59391325753989,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/07  23:00:00,0.5,,-1.099634996746388,9.511387401362056,68.82704454177329,14.642725089291803,49.077143963977164,14.505356061614071,49.51471999948435,16.128522203014988,44.61152226199766,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/07  24:00:00,1.4,,-0.1824676195611907,9.545547315743631,68.68384145856362,14.691885018969751,48.93209903536393,14.385372512896492,49.9112027203198,16.113808214475448,44.66302671859271,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  01:00:00,1.8,,0.41684875509713504,9.537484265773005,68.73653079828163,14.639070787024503,49.11029046043445,14.26621027868998,50.3090625068648,16.087303403141966,44.74872651415678,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  02:00:00,2.1,,0.37030359458478446,9.541976146635413,68.61193242078075,14.589762779641465,49.192515514178574,14.156052232642521,50.59291267682916,16.05952673540919,44.76043583279671,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  03:00:00,3.1,,1.0840752586533842,9.58504357928069,68.31001254522893,14.581642182407103,49.14384441580337,14.075105562907632,50.78222861704079,16.036271736513974,44.759132820794456,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  04:00:00,3.6,,1.1823452320896444,9.62722312821675,68.01339039662581,14.569690957045438,49.10726541523237,14.002212646720333,50.94566420868396,16.016894410250753,44.746648878616696,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  05:00:00,3.7,,1.3430484139288958,9.61339570414199,68.04449959671727,14.502363565879886,49.29816987566353,13.903016950890107,51.25068580420099,15.998532299155826,44.77804244333201,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  06:00:00,4.2,,1.7914802378791992,9.626175804836322,67.95399402439047,14.441999256451197,49.46763250000059,13.81383008111749,51.524244411347496,15.982091470968973,44.80395414740632,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  07:00:00,4.5,,2.5759277623414345,9.659239876939566,67.69947495553322,14.415159133237218,49.47779694418349,13.743906726222859,51.67986471572268,15.967370998036921,44.7775243841017,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  08:00:00,4.2,,2.517660547780577,9.342409234685208,69.2562842474838,19.265114621576767,36.58216393917279,19.267671485531476,36.60683923572231,15.926688638950223,44.956937402904956,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,11108.152412346966,9976.536520951468,1441482.137189705,101435609.92264998 
 02/08  09:00:00,4.3,,2.247937422935244,9.249126109497599,69.70048170357892,19.898678526567274,35.01490143970862,20.004527097183537,34.78596099343887,15.903482440172901,45.02968439430928,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,13040.564108806882,10548.211213739905,1441482.1371897042,126103460.71699041 
 02/08  10:00:00,4.4,,2.7034729269035105,9.294122078441458,69.47155786354936,20.112886185567532,34.54438050984729,20.214788093327606,34.32728882026042,15.88939607994499,45.05869436022088,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,12996.199354230388,10074.657952919695,1441482.1371897042,123565569.89308153 
 02/08  11:00:00,6.3,,4.468359412383187,9.575575194578466,68.18549795170892,20.121774742136058,34.53424539253894,20.17879741140946,34.412620082695156,15.89148125014031,45.06425219210919,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,10870.533079611618,7976.556042405958,1441482.1371897042,98292955.2094923 
 02/08  12:00:00,6.9,,4.620396863320755,9.913524441376955,66.66649943712326,19.996967491245353,34.80714751809802,19.989390228225798,34.82348933033849,15.907019229374146,45.02596922099509,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,9208.72837175885,6289.5215910206225,1441482.1371897042,82422427.40893112 
 02/08  13:00:00,7.4,,5.1551523594962,10.321660289963692,64.65807088781733,19.99757139399322,34.6922278553307,19.99753630182687,34.69231395986027,15.933608700331213,44.802755385821726,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8327.478175958406,5523.94789162939,1441482.1371897042,73113181.18658787 
 02/08  14:00:00,7.8,,5.85989358464855,10.606717529900333,63.65471967556986,20.082837003083426,34.627173097727336,20.11587119267149,34.55644270554173,15.97426667525455,44.838791959211,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8345.2221263976,5788.949315243663,1441482.1371897042,75039781.10307029 
 02/08  15:00:00,7.2,,5.303045111184038,10.56907222916625,63.78066190407623,20.075940145468067,34.623469839095264,20.115440433925016,34.5389187358444,16.022426463807214,44.677158537146475,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8516.379759220645,6055.6285823346725,1441482.1371897042,78944243.63592933 
 02/08  16:00:00,6.6,,4.74386176281464,10.359846524523824,64.50034391862353,20.081801505565217,34.5160095529074,20.12156151978787,34.43117194420145,16.066235942061216,44.43014692403035,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8832.983748331373,6424.612780652305,1441482.1371897042,82633102.09769721 
 02/08  17:00:00,6.3,,4.468622927619365,10.163334754203543,65.56806493803825,20.082203847817432,34.62853052853536,20.1262971440471,34.53415204202573,16.0995383605969,44.48139860484549,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8958.508681154655,6594.35236330257,1441482.1371897042,83796682.34765114 
 02/08  18:00:00,5.5,,3.7259668413690803,9.959651217273338,66.46919413203332,16.890661093199512,42.38858256439411,17.166175767530188,41.642559936872814,16.116329786628974,44.43374108693462,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  19:00:00,4.9,,4.117110544556687,9.881723065166629,66.72075649178282,15.673859296363446,45.65614665064987,16.002495821620947,44.70593608676449,16.1306225279341,44.32942579824648,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  20:00:00,5.0,,4.99999999306913,9.880415629962002,66.77592391359592,15.312191662376835,46.749507647253296,15.477549770330949,46.2564942183306,16.14310668540029,44.32689179105145,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  21:00:00,5.0,,4.99999999306913,9.838099361533342,66.96572328117378,15.190423904192139,47.11669210735155,15.2377892075093,46.973423093823065,16.148242693148564,44.31236317140767,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  22:00:00,5.0,,4.858649986503301,9.771361760760533,67.3692318093336,15.060992684521423,47.583404020142495,15.064610532224014,47.572322674499674,16.144017243287248,44.39214653989894,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  23:00:00,5.0,,4.502182999543539,9.68841633865517,67.64195572146406,14.910839252359242,47.972416138934584,14.88353080099802,48.05692952416521,16.131663398898876,44.359280374508955,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/08  24:00:00,4.9,,4.5468140296963275,9.851295207471919,66.98618500059243,15.10696511624649,47.42676539849733,14.871877483780997,48.15034449982771,16.133779741205178,44.40613230770073,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  01:00:00,4.8,,4.519049819277492,9.703223958674013,67.73643381180754,14.881814121552756,48.177266868248104,14.674850487860951,48.82485386864527,16.110970263032552,44.524219363186766,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  02:00:00,4.9,,4.546993451802363,9.769193161579294,67.42257136212613,14.921605608161286,48.043526771343906,14.6035555698829,49.0396381459702,16.10042514452625,44.544618777093625,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  03:00:00,5.1,,4.744150051655022,9.82839277550918,67.14148877506646,14.968055415879096,47.89013989957794,14.54625572516462,49.21145896147564,16.089943105922895,44.56530565728477,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  04:00:00,5.2,,4.7707743459861645,9.63615430485919,67.99961114997977,14.642889784378493,48.8958442031649,14.334371982157414,49.88026847397046,16.058865105982633,44.64424323098504,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  05:00:00,5.6,,5.163826206766531,9.74242382508458,67.46146298745703,14.72285199257593,48.60397060515479,14.300809774205678,49.9483897115093,16.048503052100205,44.638062481232474,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  06:00:00,6.0,,5.482397359505887,9.69076926052063,67.64099055024349,14.589731662027049,48.98385465849806,14.178459671940926,50.305084307418504,16.0267555489342,44.6638845397177,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  07:00:00,5.8,,4.688556089573759,9.54509350626796,68.23278775292499,14.363523892072408,49.65207782901353,14.00155563908102,50.83078174292943,15.997692525461256,44.698650789540444,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  08:00:00,6.4,,5.031003494519085,9.537152911751656,68.38082417882137,19.221926029024562,36.706040156515805,19.280447899449353,36.58096460501932,15.97698608574384,44.83100695352399,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,9964.48482052501,8767.227376196524,1441482.1371897033,92173725.95330834 
 02/09  09:00:00,7.9,,5.952732143591566,9.643783237120292,67.90243652259419,19.639134919984688,35.598473679661495,20.00453887587065,34.8005687800956,15.961980288261786,44.88046888832265,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,11096.450936130253,9456.700488916587,1441482.1371897042,108067984.32862942 
 02/09  10:00:00,7.8,,5.77500709585122,9.739963634467427,67.3625226431464,19.870952677366787,35.03647763854416,20.19003085456598,34.35093979950053,15.952122224835223,44.84054709382303,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,11257.37775422276,8874.739907368054,1441482.1371897042,108041497.12764665 
 02/09  11:00:00,11.0,,8.35011811673017,10.101940987004786,65.84909429745758,19.939656356685248,34.94064764741668,19.9901550994147,34.83149014793936,15.962209519663057,44.8798102677506,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,9452.778376807482,6842.918993034542,1441482.1371897042,82892435.87715405 
 02/09  12:00:00,11.0,,8.35011811673017,10.432541491896039,64.40838197726859,19.998866694138542,34.812700545787564,19.99645160315123,34.817913942348525,15.985358757679947,44.813458817360925,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8621.287174649213,5870.647359469159,1441482.1371897042,77117990.73802692 
 02/09  13:00:00,11.4,,8.61242642930237,10.769340274197681,62.78601879577502,19.999682811085503,34.70448259337397,19.998115220778555,34.707862224363936,16.01567481400935,44.58995236117468,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7810.1268444976795,5151.044077191511,1441482.1371897042,68395845.88765925 
 02/09  14:00:00,9.2,,6.714353751538076,10.795929393369175,62.87471545213018,20.076457689674857,34.650450056473844,20.10787977172809,34.58311820896259,16.042286715543014,44.65670943222675,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8339.65036658401,5695.271775711117,1441482.1371897042,78312302.08136563 
 02/09  15:00:00,8.5,,5.986670978959072,10.634878400301952,63.35012246114832,20.076598167518377,34.5395734353604,20.111796219176224,34.464404636170634,16.071886396939664,44.43012348489492,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8507.452626420489,5917.767486391916,1441482.1371897042,78342339.28804107 
 02/09  16:00:00,7.8,,5.68741199597764,10.458719010817935,63.96633255741985,20.08052403563345,34.45973444930025,20.11978528202578,34.37609540946674,16.101069771868055,44.2556450839605,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8692.73262067323,6173.946773872505,1441482.1371897042,80670185.14012946 
 02/09  17:00:00,10.0,,8.43746241075029,10.58540634640485,63.74524019926685,20.082320163187415,34.62828111657956,20.120393162740086,34.54677252830282,16.134660694661587,44.38177206990239,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8074.615740947313,5832.863680555906,1441482.1371897042,71198169.7695361 
 02/09  18:00:00,6.8,,5.330600715454579,10.29118626555889,65.00294512938645,17.04264994751574,41.96839979179158,17.366455387388072,41.1034280669692,16.14839817594508,44.33695762950193,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  19:00:00,5.2,,3.369535589701589,9.976691114648466,66.21030013147097,15.671093638984571,45.60994927258664,16.111142712370366,44.34202491286629,16.154503995195498,44.20275861534759,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  20:00:00,5.3,,3.084771733394606,9.779966048895197,67.24704040180104,15.177911494332633,47.16865243437444,15.508865363292731,46.17743054190912,16.156051244556867,44.30302139035901,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  21:00:00,4.5,,2.7965419465478374,9.614063664867619,68.00040766063839,14.96682967314019,47.81356258401198,15.175500039554802,47.17576762948005,16.146726354749838,44.32939802646314,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  22:00:00,5.2,,3.6729973642109432,9.586129114667779,68.27494913489336,14.88728590426914,48.16274451955642,15.012430388678652,47.775978596886524,16.131760915103047,44.467439872515286,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  23:00:00,3.4,,1.703827818906061,9.340792704283718,69.24210565070314,14.637930667234127,48.82455608120026,14.75672733880154,48.45155120707763,16.105040551238545,44.434738812788936,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/09  24:00:00,4.0,,2.2599523842817155,9.219282434083057,69.80134567310893,14.491823143021382,49.28064964944075,14.553167335316264,49.08561103355788,16.07762180867014,44.50620432737375,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  01:00:00,3.7,,1.8431024829089293,9.131891011845976,70.38200785846657,14.381628795152409,49.751985539576026,14.375144552084919,49.77286745218331,16.049291726146393,44.6935235950459,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  02:00:00,4.8,,2.855370761551356,9.386885618196116,69.1785337923882,14.627756103552969,48.963537052922625,14.399517224217034,49.69137057681543,16.042018419819218,44.71154473592201,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  03:00:00,3.4,,1.6363335915512762,9.356684462224656,69.315805822909,14.621413302535224,48.98109018477798,14.289715648912653,50.043271291748646,16.025428726306764,44.756663093480384,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  04:00:00,2.8,,1.0814546263615772,8.961306744436767,71.1868732500372,14.151192906175087,50.49375449468489,13.972621506710835,51.08068827408985,15.978056797116068,44.88961074405486,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  05:00:00,2.8,,0.944589118552436,9.03209100699945,70.77199158756446,14.189222668132345,50.31491697190038,13.87453645789176,51.35297968872455,15.956474306231827,44.905017651342696,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  06:00:00,2.6,,0.6244785285291307,8.799141680999417,71.82046604251839,13.9380373800143,51.08859135804301,13.647425377447517,52.06306662189648,15.916198662582785,44.974139416203286,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  07:00:00,2.0,,1.624225745829106,8.699991420119444,72.51859193436118,13.779637610998474,51.77038994066088,13.482104783121251,52.78291696028611,15.87682645732303,45.22135672105833,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  08:00:00,2.3,,1.4683475587702852,8.665309890313349,72.45313536339783,19.161020507036227,36.85073340402111,19.263775632270722,36.615765311173604,15.848390809247094,45.15663532691282,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,11765.281913481685,9099.858878888534,1441482.1371897047,115206467.87429078 
 02/10  09:00:00,2.7,,2.24694629165682,8.766211807387124,71.94982972734743,20.003036437091133,34.75944024128138,20.00435617228828,34.75668866652581,15.826475103854701,45.21348661706215,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,12721.496186786942,9910.042449949335,1441482.1371897042,120067868.9560616 
 02/10  10:00:00,2.3,,1.2758641488121318,8.81085302265078,72.02451994769011,20.12768708266169,34.63254691365026,20.195323824711615,34.487930943673035,15.814782389883447,45.431436816283934,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,11642.841249834843,8676.200032076606,1441482.1371897042,109436226.7978937 
 02/10  11:00:00,3.6,,1.5366704849256918,8.97325578551059,70.98012223639803,20.10616661239668,34.55307179782467,20.153319656502166,34.452394284930044,15.826527629624438,45.23284098345903,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,9810.90542218836,6717.136365725686,1441482.1371897042,86725428.86980234 
 02/10  12:00:00,3.5,,1.7965633565096808,9.30467477654824,69.41210115080683,19.996854778005424,34.78773853921746,19.992537219377986,34.79704357566757,15.852642593136435,45.157334574773145,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,8498.91830817256,5493.5640601445775,1441482.1371897042,75314346.27083635 
 02/10  13:00:00,3.4,,2.5980395745607003,9.786042965104132,67.46112292346561,19.997689553326005,34.92027847513684,19.998369559561816,34.91881240863661,15.905846922075023,45.177736161633774,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7733.878256838007,4850.763566722028,1441482.1371897042,67237035.28599074 
 02/10  14:00:00,3.3,,2.0240561074251238,10.12853277004051,65.67554631597834,19.999840627173064,34.78130654799749,19.9986347402444,34.783908419361495,15.9689837176299,44.82264907273367,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7430.689375197264,4564.758993660357,1441482.1371897042,64019053.07064216 
 02/10  15:00:00,3.2,,1.5183221304544212,10.478935768900811,64.15572927670172,19.999816361393904,34.781357066367924,19.997809069262708,34.78568811134558,16.03340662603128,44.638513658862294,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7079.7534562649125,4167.251130606806,1441482.1371897042,59969284.20904401 
 02/10  16:00:00,3.1,,2.507933213083191,10.943209715300977,62.464750201137306,20.00018641578376,34.92738110473311,19.998148364881757,34.93179455731391,16.10351039659103,44.6267003082484,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,6653.629613628848,3878.7964748717195,1441482.1371897042,56136169.438680485 
 02/10  17:00:00,2.6,,0.9615503982358594,11.01063553973224,61.922692779080215,20.064086199419656,34.64319625031282,20.082167438076066,34.604439628387,16.168734882286113,44.254446752697,20.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7338.280657521707,4560.853936021658,1441482.1371897042,64359391.21382403 
 02/10  18:00:00,2.1,,0.16785245947093852,10.403293678300129,64.48534997282717,17.040611919078167,41.9546723664552,17.384557064747234,41.035439059155024,16.218251193097863,44.114891750524855,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  19:00:00,2.4,,0.5156557058167504,10.028029521336835,66.52702075604887,15.837068338212704,45.491938013940285,16.29723756068994,44.17290418011685,16.255676175229848,44.28045678107373,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  20:00:00,2.6,,0.556509724805314,9.726882688161453,67.45834590514052,15.380568773470728,46.538244053652754,15.711009622065816,45.56326034173925,16.280711157471263,43.93316020112994,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  21:00:00,2.3,,0.49012756809446245,9.504317424567823,68.88953597239544,15.180225769807334,47.4266572043076,15.390900309831187,46.78903948143419,16.28842428137277,44.17769205807204,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  22:00:00,2.3,,0.49012756809446245,9.333512818306025,69.68590712039459,15.018829442234864,47.921681026244535,15.16582835523834,47.470466521586566,16.27669111477193,44.210754641464966,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  23:00:00,3.2,,1.1719607661572595,9.264365838902801,69.59955855882558,14.914818633669947,47.960115337906075,14.973512674555705,47.77908558258961,16.255674257609623,44.00968169259097,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/10  24:00:00,3.5,,1.0195605993312635,9.168028483053737,70.05307699752535,14.798641935202845,48.32070950763872,14.780760075144379,48.376481663867864,16.230621192451114,44.08005901570283,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/11  01:00:00,3.7,,1.2029179918283948,9.383061808029831,69.28428181064648,15.02642577672103,47.78136042160588,14.769835765330173,48.57815337767254,16.22674781167561,44.24356211956946,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/11  02:00:00,3.8,,1.4351906107252497,9.439238415807958,68.9641406254613,15.073349735967925,47.596767417281264,14.699871920562986,48.756535617033244,16.214162556147745,44.241479714011824,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
 02/11  03:00:00,3.8,,1.5060227719964707,9.380873956381746,69.17745937260598,14.945021937297374,47.95142565427174,14.557004640491211,49.16720174833101,16.188312315485586,44.277279595100296,5.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0 
