Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),HIGH TEMP RADIANT SETPOINT:Schedule Value [](Hourly),MEETING THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),MEETING HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),MEETING HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),RDC HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),RDC HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),RPLUS1 HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),RPLUS1 HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),NaturalGas:Facility [J](TimeStep) 
 01/03  08:00:00,0.6,,0.2515169491008219,20.43307040576116,35.292719484299944,17.501873042248885,42.063010344779904,20.171839225114354,35.844244139082036,17.52250411590373,41.6696162936848,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7453.535980339039,26832729.529220525,30511.309653174507,109840714.75142814,33725.87501814084,121413150.06530705,286762882.6066175 
 01/03  09:00:00,0.8,,0.44845197653392244,20.969298051196716,33.6346814442848,17.977277074565666,40.51441521046665,21.309106239342327,32.94118298425992,17.512098043471322,41.71996268636552,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7453.535980339037,26832729.529220533,30511.309653174485,109840714.75142814,31638.955310548175,113900239.11797343,278415203.7762468 
 01/03  10:00:00,1.0,,0.6453487909496473,21.461390670414932,32.64810067990505,19.231175710443743,37.48339437480902,21.526737649488375,32.51725558092649,17.502718395218835,41.76180561645672,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,5939.671513639801,21382817.449103285,30511.309653174485,109840714.75142814,22603.254041260734,81371714.54853866,236216940.83230007 
 01/03  11:00:00,1.8,,0.9367971296436697,21.396407218967596,32.79642871503711,20.015175296859507,35.712215445355596,21.445288303567906,32.698350420126076,17.496424231790645,41.80222378482893,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4862.772042756532,17505979.353923514,30511.30965317448,109840714.75142816,17807.23011743292,64106028.4227585,212725247.25345573 
 01/03  12:00:00,2.4,,0.9964838123943153,21.441937667150228,32.68426845441358,20.692859128028637,34.22379119507633,21.489901970040993,32.58801457838983,17.49494877230343,41.778124085651,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4092.0099320418994,14731235.75535084,30511.30965317448,109840714.75142816,15504.647884006634,55816732.38242389,200431869.87689206 
 01/03  13:00:00,3.0,,1.4919218724557,21.257967652281472,33.044904896688166,20.978824558082795,33.61627116949547,21.281245441274212,32.997753566870095,17.49818078416994,41.75831768277953,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3336.671117718251,12012016.023785703,28621.383191210793,103036979.48835886,12711.872890065475,45762742.40423571,178679708.79597807 
 01/03  14:00:00,3.2,,1.6106635013558208,21.219283735258966,33.10719220793177,20.89203954479601,33.77959885344793,21.210010953343197,33.126036480807976,17.502706158022765,41.72592134735915,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3054.6361499090312,10996690.139672512,24384.0479470871,87782572.60951357,11756.692784403824,42324094.023853764,156781507.52559984 
 01/03  15:00:00,3.7,,1.9372529901504831,21.260905906964958,33.02242317114175,20.949883952172172,33.659296301416234,21.271342056251175,33.00128986454307,17.5074619218391,41.71297291711056,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2806.9048769554297,10104857.557039548,22927.38758640692,82538595.31106491,10950.762614643014,39422745.41271485,146740220.31202143 
 01/03  16:00:00,3.5,,2.163685409408079,21.19623293523364,33.16036351649801,20.982622340103074,33.598335524615344,21.20492971922273,33.14266932174222,17.507521666174753,41.72116463887008,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2595.7321351673495,9344635.686602458,21249.23070765066,76497230.54754238,9971.625435478527,35897851.5677227,135266353.11318612 
 01/03  17:00:00,3.1,,2.0531796526800483,21.25807844725299,33.036085669027024,20.962918743125353,33.640408244328896,21.21168122042323,33.13026687147461,17.501941676306917,41.73754282119974,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2779.442954344483,10005994.635640139,20547.0986759246,73969555.23332857,10974.777977513178,39509200.71904744,137205278.43112907 
 01/03  18:00:00,1.8,,1.1851899929941896,18.105234118835174,40.27820456507192,18.01427150353387,40.50700988298805,18.6227400455079,38.98258118415008,17.489611544805083,41.776329708645264,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  19:00:00,1.7,,1.2727167701564834,17.096949956794386,42.84532863673146,17.149775723382234,42.70155911358552,17.849949518454654,40.853571758089466,17.476911126770464,41.822824070818484,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  20:00:00,1.2,,0.8421557306807881,16.443859426224307,44.66583284623529,16.7393376623129,43.8331606061097,17.359550334324602,42.14408060730387,17.460666909075098,41.87455833324888,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,1.1,,0.7437740651772462,15.969051710995927,46.0420085394464,16.49696696710096,44.51711258989406,17.001255385536112,43.11370294840847,17.43924647310393,41.934621697044335,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  22:00:00,0.8,,0.4485716543782806,15.607599288371528,47.12189625449159,16.301922358282564,45.07593834010811,16.700963911987184,43.94566651020112,17.41891292874753,41.99063824155495,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,0.3,,-0.0646209178876043,15.35179822099673,47.884440569019674,16.153381210322195,45.48897248176927,16.453732015840608,44.626278404492915,17.40059953398883,42.02455299466803,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,2.1,,1.6651056898098684,15.113862132543378,48.6161782347139,16.028314557794342,45.84774549211263,16.21714692179249,45.29837229185878,17.383603030731923,42.0642582797243,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,2.2,,1.3842022372035416,14.868332975283874,49.36343008233063,15.868446218033801,46.29275203590593,15.965173720899301,46.007318241191506,17.3665479557965,42.08604555073448,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,0.1,,-0.5423443317690536,14.556890031196732,50.32662468792804,15.638082603277084,46.9438199961823,15.650143296549452,46.907865301387346,17.347068856382737,42.10459586292656,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,-0.7,,-1.3135591791380996,14.169639490208073,51.583250957872934,15.348628044529567,47.80446057861447,15.288053665864016,47.99097903376469,17.32582976852167,42.14428964073734,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,-0.2,,-0.8290650411981454,13.99313034791305,52.13017099450602,15.229333241451899,48.12902181461408,15.048686481295583,48.69161470339949,17.307020135716723,42.15682553182275,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,0.6,,-0.3245748378054019,13.859956085908943,52.569310744104904,15.161437107590862,48.32700601550409,14.857560288237641,49.28203310495927,17.289638607167916,42.19219422593331,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,-0.4,,-1.253330546259561,13.599049452234057,53.42512945442931,14.964555491142107,48.903110083746135,14.595495992061775,50.081440911417495,17.27090526808649,42.207479383459976,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,-0.2,,-1.178809744671015,13.389764090506716,54.134317539533896,14.793268824757108,49.423739575512315,14.345569998023192,50.87448519229866,17.25303003213346,42.236151069241174,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  08:00:00,0.0,,-0.8813355446975697,20.759436182897137,33.57935698691308,19.43506748531748,36.22421043088862,20.700026926665718,33.63130418677879,17.239230238829656,41.31378952394056,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7377.16677666632,26557800.395998757,30511.30965317446,109840714.75142819,31381.162554466773,112972185.19608043,277078555.9372303 
 01/04  09:00:00,-0.5,,-1.5224930322364718,21.142060134256845,33.12734460179057,20.12192829302853,35.276906140321785,21.366961858028805,32.673971935731466,17.222850772508686,42.294370543430986,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,7153.297242136493,25751870.07169137,30511.309653174485,109840714.75142814,27707.73192581858,99747834.93294689,261489355.2845182 
 01/04  10:00:00,0.9,,-0.6719020777461328,21.353922782728286,32.69370890321605,21.027285232413085,33.3572445001311,21.371999026121095,32.65743521555408,17.21245642548326,42.31582321600762,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,5463.883317267336,19669979.94216241,22969.919740511425,82691711.06584112,16122.13493013824,58039685.748497665,178223751.95166796 
 01/04  11:00:00,3.0,,0.850927875118289,21.345262358602735,32.00468282888707,21.01708197433272,32.65619851913204,21.234173875586173,32.223485193575016,17.20767544164503,41.414677132982945,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4281.775986470471,15414393.551293697,13593.749613166321,48937498.60739876,8968.667223277493,32287202.003798973,107376771.29165715 
 01/04  12:00:00,5.4,,2.3561757339996894,21.370555476483112,32.63488235563011,20.99295135598546,33.398661317152104,21.2610118131861,32.85386121973809,17.210407487750167,42.286426077570056,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3068.390803050711,11046206.890982559,9452.813007323875,34030126.82636595,4612.891692539464,16606410.09314207,68536382.01165621 
 01/04  13:00:00,7.5,,3.9264582668264274,21.09402348887305,33.156746747247226,20.884087416847844,33.587424108470564,20.98918871096414,33.37102972212972,17.220417136350232,42.215001751605044,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1679.0371209146306,6044533.63529267,5179.487075289767,18646153.471043162,407.8734606823596,1468344.4584564946,29065590.62754703 
 01/04  14:00:00,9.1,,4.646206744182576,20.898653741970254,33.5323304190052,21.008274845660523,33.30706147469284,21.117614012523916,33.084065677580384,17.235336269693384,42.14373024794667,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,843.3168615922065,3035940.701731943,3286.984963784088,11833145.869622717,0.0,0.0,16521207.301505178 
 01/04  15:00:00,9.2,,5.010306763100813,20.91949105514025,33.49175473816614,20.985451266413406,33.356182774187964,21.52011177464771,32.2807429656788,17.24851922457423,42.11155721825837,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,462.4373159265904,1664774.3373357255,1203.1685647649645,4331406.833153872,0.0,0.0,6662423.522766219 
 01/04  16:00:00,9.4,,5.366020873103963,20.927038744408488,33.47855858986083,20.985689629371805,33.35803948921676,21.59971734592669,32.12519101023059,17.259931457074966,42.084125362298714,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,161.32302715672614,580762.8977642141,1919.4589675090524,6910052.283032589,0.0,0.0,8323127.978663115 
 01/04  17:00:00,7.2,,4.25547636098048,21.059117815560246,33.19753254168761,20.989501565414514,33.33980474464454,20.972950508129113,33.376004699722706,17.262027257500232,42.06539902318998,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,839.4376078954824,3021975.388423737,5147.985683165307,18532748.459395107,816.843031659668,2940634.913974805,27217065.29088183 
 01/04  18:00:00,2.7,,0.8721495460634427,19.177093713043003,37.35372941645183,19.700643027394307,36.14147899687235,19.915599409695176,35.65691606816233,17.252315485721244,42.11714014029368,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  19:00:00,1.4,,0.42512527631202734,18.373832008692656,39.26854879671878,19.124002072730324,37.4676915944975,19.32744795947638,36.99598854924553,17.239288538776943,42.175230883951414,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  20:00:00,0.5,,-0.7948813528947487,17.65557924372298,40.25034511675164,18.76438567607918,37.540507924708855,18.867951808908956,37.298851332320524,17.221055933636496,41.36771636430403,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  21:00:00,0.0,,-0.8714292628304379,17.15120910162057,42.41585561229689,18.512537053655713,38.92942678528095,18.499494045085804,38.961617620406784,17.199658578071727,42.284986919025705,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  22:00:00,1.8,,0.4277453101598528,16.779754494709188,43.401329536608884,18.341981340935366,39.32519090018391,18.182232344848178,39.72176631686405,17.17713673468957,42.321020979830465,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  23:00:00,3.2,,1.1950781360636569,16.554695474113455,44.05214858938252,18.2361849775116,39.610295932261074,17.942918515533265,40.34736657411663,17.158857138126244,42.394789065168595,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  24:00:00,-0.5,,-1.1779720944750798,16.103841955300027,45.38327564311837,17.925039836001552,40.434140220852576,17.558815635455733,41.37871103815991,17.137461515287136,42.4950147799229,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  01:00:00,-1.4,,-2.1028380144698136,15.83551529472855,46.17405725408548,17.73033442276877,40.93865035055505,17.23306345207007,42.24512754645468,17.115876118081577,42.559571415096784,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  02:00:00,-2.6,,-3.1067407051372555,15.598383417065827,46.90414898767866,17.574197578837296,41.364636918917505,16.965731759665648,42.98812916760406,17.098476085740838,42.62793203265565,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  03:00:00,0.3,,-0.5977982090004781,15.447538841600338,47.34015968694801,17.486519624948187,41.5767146790651,16.76643942731964,43.51696389422964,17.08716918002882,42.6404727418183,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  04:00:00,0.7,,-0.6014167243079049,15.311855506454348,47.75056592534103,17.395423363423035,41.81335549298435,16.568501076122104,44.064431216903856,17.07700757830798,42.664503619248634,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  05:00:00,1.3,,0.20730841182746146,15.210409680046027,48.07403353948706,17.316375235078908,42.032582435562794,16.387440336644268,44.58559706450187,17.06904858502584,42.69590001745176,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  06:00:00,1.3,,0.3304894879165545,15.091700614479732,48.453739918461096,17.21314200751553,42.317814218170966,16.19701451369278,45.14062337189203,17.062684404773464,42.722998589113665,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  07:00:00,1.5,,-0.14516898627966593,15.016666443864631,48.68541828355888,17.138369328973884,42.516072611309404,16.02933245540565,45.62371760866311,17.05809346337871,42.7328532736797,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  08:00:00,1.4,,-0.4891971804879889,21.333927962971803,32.95017308283012,20.766034895966726,33.97316540912113,21.139085806864404,33.27652660087794,17.054625855383737,42.736660604506234,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,6147.824865719827,22132169.51659138,22673.658684385588,81625171.26378818,24994.481663637784,89980133.98909606,215263860.85497287 
 01/05  09:00:00,1.5,,0.32024607099852315,21.192695874202442,32.312628185426234,21.134869205077678,32.423801875063994,21.502125102185232,31.70647904291905,17.051180565275907,41.82723195820391,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,5099.108346142422,18356790.046112716,19651.56469559789,70745632.9041524,18979.764372636484,68327151.74149135,174921749.65750718 
 01/05  10:00:00,2.2,,0.5451935092111427,21.34879243445938,32.70979216600125,20.95679825528847,33.50443008835235,21.34444272290219,32.7173622579029,17.049725822199346,42.75766964281834,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,4701.883093482036,16926779.13653533,16473.027073283138,59302897.463819295,16458.152554677737,59249349.196839854,150532250.88577163 
 01/05  11:00:00,4.5,,2.3820742454921233,21.45193069958826,32.51129922611601,21.151747768844096,33.10500091695373,21.516576523641277,32.378208659955405,17.054786905171504,42.74395703976003,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,3459.9795361832093,12455926.330259554,11289.202854677653,40641130.276839554,10528.363698613928,37902109.31501014,101110184.35789916 
 01/05  12:00:00,7.4,,4.686843103349636,21.416237829135902,32.56080651201489,21.107462196352223,33.18343973157668,21.27871618936304,32.83647344268507,17.06650018848287,42.69807268088929,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2750.8819429817145,9903174.994734172,7745.254775671367,27882917.19241692,6758.403753443686,24330253.512397267,69018161.88838707 
 01/05  13:00:00,7.1,,4.252807434749001,21.146824599560077,33.082218462829125,20.991619204367495,33.39897692935625,21.131778431655555,33.11263994659086,17.078076904232866,42.639306705664104,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1925.9676259121707,6933483.453283815,5914.774616858644,21293188.62069112,5266.439876256465,18959183.554523274,52428728.476109125 
 01/05  14:00:00,10.0,,6.9776449020434,21.045983060996736,32.63014449745178,21.022821481878246,32.676619555827294,21.081664957911318,32.55869054425592,17.095867821473696,41.75009594128491,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1413.4106041249981,5088278.174849994,5343.779736893353,19237607.05281607,4406.022406152686,15861680.66214967,44652850.98868415 
 01/05  15:00:00,10.6,,7.062968610822988,21.33120828511069,32.67598257227499,21.068377530147014,33.20735026601787,21.232117578572407,32.875185055030364,17.114031142377282,42.49820090014021,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1758.8567101305794,6331884.1564700855,5888.5801655079185,21198888.595828507,6149.594359501048,22138539.69420377,55188124.94055818 
 01/05  16:00:00,8.5,,5.404748621331079,21.062511255028035,33.22300236011958,21.018093621566397,33.31380546241603,21.107843911405524,33.13061471952417,17.125967761393486,42.470785414293275,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1375.8890604926166,4953200.61777342,5893.088359382945,21215118.093778603,5420.120946851802,19512435.408666488,50756393.466909446 
 01/05  17:00:00,7.8,,5.015003662718952,21.266705818483352,32.19095121324098,21.029439344372896,32.66333309769532,21.146187579275416,32.429928043938695,17.13045459845113,41.658722008161156,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1977.8529824581228,7120270.736849242,6977.59020849966,25119324.750598773,7018.268194298569,25265765.49947485,63894845.54102541 
 01/05  18:00:00,6.6,,4.2897905287302995,19.022451183127593,37.74260589388656,19.631187180344504,36.317874537062195,19.414199701234903,36.82325409627164,17.128782556437923,42.461930328445504,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  19:00:00,5.8,,3.946597848708278,18.317792389926943,39.408914221737184,19.28984401266427,37.08385578958772,18.93941269833371,37.90380160550979,17.123242244150997,42.48966744729377,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  20:00:00,5.7,,3.240839802227482,17.83204113697994,40.62558550771882,19.03588759739206,37.671458121944326,18.57353925678667,38.776615011208065,17.116264362291048,42.50374512574426,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  21:00:00,5.5,,3.725839812477068,17.633588360108487,40.349207756179915,18.968956477024832,37.10520966149885,18.393804248012668,38.46506030987329,17.107576420350586,41.71357005718313,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  22:00:00,5.4,,4.008919303037267,16.66208790242169,42.91186033491153,18.301536328774052,38.687337855958205,17.90527466728704,39.66075894017713,17.075245954027952,41.793113826795015,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  23:00:00,5.5,,3.725706527303445,16.298337310180692,43.908844092293236,18.05246977645277,39.29299120406367,17.619205251144763,40.38036092151981,17.052531386228143,41.85330408183922,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  24:00:00,5.5,,3.8197605073918606,16.035112514266157,45.56378110605239,17.889917351895363,40.50707411980024,17.377260799778835,41.83865832188209,17.03172034831613,42.7638984911835,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  01:00:00,6.1,,4.378709465268054,16.50109622523542,44.22522636460738,18.26465389300124,39.55920260995262,17.437569886317505,41.673290399865756,17.038005967718007,42.74041366168689,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  02:00:00,6.2,,4.39487456370056,16.531450950796557,44.14977563316105,18.332257392015283,39.40106887423801,17.365925439617122,41.87370660333612,17.039872565606043,42.74696768115956,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  03:00:00,6.1,,4.302297652614761,16.373781166839887,44.60736668446183,18.18804432270655,39.77024165677071,17.19215547140506,42.34809109667951,17.0346881810219,42.77263138110707,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  04:00:00,6.2,,4.317997812867707,16.252277248209115,44.96640634558211,18.051902275115932,40.12290520981034,17.021556010364197,42.819876156797854,17.029388638888957,42.79862095978593,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  05:00:00,6.3,,4.097857228250682,16.201227102288826,45.114885486469994,17.99789181908461,40.26106279023393,16.89507268986706,43.16649923138013,17.026960698892854,42.806930282192454,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
