Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),ADU RDC-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 1:Zone Air Terminal Sensible Heating Rate [W](Hourly),ADU RPLUS1-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 2:Zone Air Terminal Sensible Heating Rate [W](Hourly),FAN CONSTANT VOLUME 1:Fan Electricity Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Electricity Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Electricity Rate [W](Hourly),Electricity:Facility [J](TimeStep) 
 05/15  09:00:00,6.0,,2.687630800416629,16.13838332567162,44.19842401177271,19.967634355601618,7.119361507628563,20.186540464782322,7.024171680582911,12.20268781465954,57.4072856598229,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,29531.80426591947,25293.371906320215,1861.910239749256,40271.198432949146,8412.867208815236,13447.895481571572,13447.895481571572,85401622.54848984 
 05/15  10:00:00,7.8,,3.62041866093018,16.557366430734447,43.01909978770577,19.99501621341126,7.1048977479107815,20.682919148103217,6.809321168178881,12.228771643418042,57.290023432585386,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,23521.934388443275,19421.002310224292,1861.9102397492563,41500.40418695858,8440.053154934056,0.0,0.0,37087068.22085993 
 05/15  11:00:00,12.0,,6.785555278912715,17.276212635784784,41.07562035413295,19.99952946454433,7.097964602353869,20.89186429168371,6.717556915831027,12.322340012535072,56.89884583884343,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,19889.26168558946,15983.052794784697,1861.910239749256,34120.44505631717,6932.200267739424,0.0,0.0,31658797.826959252 
 05/15  12:00:00,13.0,,6.918475704407769,17.943636459012183,39.3420462130625,19.999954638613396,7.091012119833093,21.057608947954762,6.643118003872757,12.462916776226788,56.321752772552635,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,17634.822081406775,13795.175026655663,1861.910239749256,29659.221187331645,6110.552011553629,0.0,0.0,28700864.104690388 
 05/15  13:00:00,14.7,,8.0038336513344,18.582480437786977,37.77092726434765,19.99999555518247,7.086338312121001,21.160446504046934,6.596947330368395,12.620335054125988,55.70603474130696,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,15934.442146671197,12175.908187875044,1861.910239749256,26303.622893813797,5411.687344726432,0.0,0.0,26184951.30411248 
 05/15  14:00:00,15.0,,8.851847695355888,19.137345103978507,36.46983876512073,19.999999254363694,7.083790709547834,21.22152535804728,6.569897804263623,12.769220228312957,55.14491450673482,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,14639.129104410433,10966.715717253564,1861.9102397492563,23792.567758859648,4944.389429659435,0.0,0.0,24502678.809871294 
 05/15  15:00:00,15.0,,9.336752614667152,19.530657353606557,35.5865934166546,19.99999987390757,7.083790500311718,21.227008852013032,6.5676866481323355,12.938821777160694,54.53568046296357,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,13736.536943141527,10176.477602161522,1861.9102397492563,22054.408449692775,4627.3804421859495,0.0,0.0,23361446.45496674 
 05/15  16:00:00,15.2,,8.886350900598512,19.634027040212843,35.34214778261911,19.999999983320084,7.080516895188138,21.203558115831992,6.574105307482389,13.095391491826392,53.95487691216273,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,13197.127393721543,9741.948283803455,1861.9102397492563,21045.191532277648,4428.89222713901,0.0,0.0,22646888.88079776 
 05/15  17:00:00,14.0,,10.859614812437062,18.763291594201263,37.3393687535949,19.999999998330637,7.084226980994864,21.194074917660764,6.581379655885735,13.217086516897103,53.55576256066651,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,13965.350050413403,10421.343336561935,1861.910239749256,22519.896496793885,4772.882753415252,0.0,0.0,23885254.775392234 
 05/15  18:00:00,11.0,,8.823426205228747,18.102572448145477,38.91505292039945,8.273439026396444,15.609318667014367,8.81806970178739,15.080641988616,13.299378295893941,53.26820587526329,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492547,0.0,0.0,0.0,0.0,50768882.219503395 
 05/15  19:00:00,10.7,,9.190033359343555,17.65607679671195,40.00907790845683,6.149495135214636,17.593182711011128,6.189750852423489,17.55685187891372,13.369269519569276,53.00782604219651,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,48069232.95147219 
 05/15  20:00:00,10.0,,8.879437503482087,17.237232006248746,41.094378143279556,10.383075196641899,13.212073618024855,10.266662065474968,13.313489434145056,13.413436270791511,52.87155647769918,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,10547038.12919106 
 05/15  21:00:00,10.0,,8.879437503482087,16.935859208403958,41.886021841288795,5.514777170187864,18.378116721758488,5.5575168714886125,18.315422928183757,13.424224434244504,52.83433815309786,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,33770189.29595902 
 05/15  22:00:00,9.3,,8.800157909771094,16.681466655232143,42.567837421432664,5.030638938501617,18.948881260727426,4.58709133710141,19.546310152483834,13.40216455153992,52.91040987026821,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,43942077.68780993 
 05/15  23:00:00,9.0,,8.999996801900174,16.494125584186754,43.079846080146915,5.000206730735967,18.990028666225474,4.371359053075931,19.843638107431246,13.358918158144835,53.06258562550621,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,41928434.45792109 
 05/15  24:00:00,9.0,,8.999997935090885,16.334723130695163,43.47253822245655,5.000061128537027,18.969746021579716,4.310598984604994,19.90687035820746,13.29824743425033,53.21563857267777,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,39410010.27271659 
 05/16  01:00:00,9.3,,8.967605681479341,16.544872762684456,42.91315977465539,5.000018200046737,18.97799305479993,4.234774215525584,20.021687424663334,13.233156250265278,53.465339523916086,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,37951911.45209878 
 05/16  02:00:00,9.2,,8.868716353658955,16.588023663666256,42.78628248842141,5.000005453223885,18.97391496372632,4.173245364498858,20.104008342119617,13.16152207833205,53.704516214880236,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,36648113.60593705 
 05/16  03:00:00,9.1,,8.769832306761874,16.475136789916554,43.08588941667107,5.000001643496758,18.970019885282287,4.128864836750898,20.162616517788564,13.08536643894885,53.961406321556346,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,35459866.40074959 
 05/16  04:00:00,9.0,,8.75354534818133,16.36043727502972,43.392436286961406,5.000000498205023,18.965926014006172,4.092957299170759,20.20917527252164,13.008290412820832,54.222392059711844,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,34320523.8343903 
 05/16  05:00:00,9.0,,8.42165565023045,16.27744708776507,43.60105529486068,5.0000001517937225,18.956566340402784,4.062566383481186,20.242381893056763,12.932431229216931,54.46533701845371,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,33370802.737894364 
 05/16  06:00:00,10.0,,9.401393119962151,16.286279033903842,43.57830249939644,5.000000046334555,18.95734636576398,4.068344591016024,20.234996888594665,12.863849046113643,54.71271818800404,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,33528273.38228506 
 05/16  07:00:00,10.3,,9.782449564956185,16.36788370062837,43.354012371945885,5.0000000141439145,18.95812639112517,4.0757206357388025,20.225343575847,12.801381237339346,54.939337754919606,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,33753323.261823684 
 05/16  08:00:00,12.0,,10.895301242067253,16.594532530096608,42.730924016760525,18.974631465217417,7.7186825747679375,18.658807386090448,7.890379522745919,12.753804801350906,55.10755110865414,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,30728.134393226745,27085.47505455028,1861.9102397492557,46905.19659366103,8884.237245701539,10302.934548314885,10302.934548314885,75776695.32155646 
 05/16  09:00:00,13.0,,10.772280638786919,16.833272045414994,42.0433565457087,19.96776395249294,7.078615468973235,20.446409259954784,6.872810244817456,12.716776857136251,55.18350989427437,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,25008.951784962046,21005.601181811217,1861.910239749256,44875.63903052923,8521.170340314084,0.0,0.0,37379090.088228025 
 05/16  10:00:00,12.5,,11.089095795862837,16.674476425339527,42.453664845702356,19.994952775818078,7.064028978320661,20.964335725137467,6.653871105391765,12.703677388231501,55.210437789004914,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,22015.735790624254,17717.808217658327,1861.9102397492563,38308.175496178534,7567.056978000672,0.0,0.0,33944281.98389974 
 05/16  11:00:00,13.0,,11.858750558795188,16.729442160900263,42.278704944568695,19.99940443403244,7.057643577590854,21.127112538595156,6.583450110858037,12.732772133447893,55.07058351124535,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,20221.541718073415,15938.812567270534,1861.9102397492563,34437.929330335064,6910.655505166484,0.0,0.0,31581236.68169666 
 05/16  12:00:00,14.0,,12.822736933576753,16.957735604464226,41.63089374180988,19.999822183120816,7.050768187783662,21.188407642410528,6.552502707929405,12.797615041118155,54.78501861047324,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,18353.079572251787,14233.010968559718,1861.9102397492563,30811.39926493216,6236.806453260023,0.0,0.0,29155380.094833404 
 05/16  13:00:00,14.7,,13.18845547035227,17.167053171513153,41.03695397713395,19.999946299921035,7.042930108892881,21.225750208890656,6.530285830838821,12.881198978272225,54.42571824260626,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,16951.991995328928,12965.799622194194,1861.9102397492563,28108.80509446696,5726.642443668185,0.0,0.0,27318789.660302788 
 05/16  14:00:00,16.0,,13.554161734801257,17.330587323201776,40.577135580846374,19.999983613161035,7.0364394126616086,21.23543904196929,6.520405268318121,12.972863252869764,54.05038025322316,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,15765.261063644399,11923.343554508101,1861.9102397492563,25840.434189775093,5243.541348780627,0.0,0.0,25579625.718707584 
 05/16  15:00:00,16.0,,12.991580027849206,17.33695777075032,40.51634160580153,19.999994960007722,7.028723263550354,21.223092318211908,6.518195705885564,13.06751516703285,53.65789249047403,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,15060.397917576347,11329.713989638389,1861.9102397492563,24510.788593541514,5009.057284487963,0.0,0.0,24735483.087253988 
 05/16  16:00:00,14.8,,12.652313698515103,17.205856754971215,40.85972792565186,19.999998441514375,7.0297400576615585,21.18912945398558,6.5327425154938545,13.162201889092245,53.33454554623884,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,14602.415752663048,10980.623848532343,1861.9102397492563,23673.185027396023,4935.269461934648,0.0,0.0,24469846.926062055 
 05/16  17:00:00,15.0,,12.08057565152611,17.007795243270333,41.36835937778185,19.99999951636229,7.028502947113447,21.159588075381496,6.543448379356814,13.252850075192407,53.01036392418288,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,14253.909341629014,10720.197284477834,1861.9102397492563,23070.490546811052,4813.43465593382,0.0,0.0,24031241.624459073 
 05/16  18:00:00,14.0,,12.213025426742181,16.93432203027121,41.564197483520175,8.542292325932218,15.184337705450407,9.072879194324715,14.682697369547922,13.32611014079742,52.76086451936131,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492554,0.0,0.0,0.0,0.0,50611124.48740689 
 05/16  19:00:00,13.6,,11.733615412440505,16.885880261228042,41.6942703325731,6.425870097566329,17.13292399805932,6.520468300597082,17.032047241240587,13.395800422386266,52.524245191282425,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,47958352.762130514 
 05/16  20:00:00,14.0,,11.696055682696732,16.795993071968223,41.93076063666143,10.442162037509926,13.05334567679108,10.373179588699829,13.112578173682419,13.448513174666981,52.34126016541932,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,17225277.78744139 
 05/16  21:00:00,13.0,,11.268514124903808,16.548059469680613,42.64284263506879,6.066781970739072,17.67149231382879,5.84537406315742,17.953256373130884,13.470155844486689,52.323135915879746,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,39283165.944077596 
 05/16  22:00:00,14.3,,11.33806688307215,16.375705714568426,43.158846674482504,10.156003426007851,13.339375897777867,9.885066934189284,13.58336147887167,13.463968022681911,52.39997525546033,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,10533320.733696196 
 05/16  23:00:00,14.0,,10.639214862850237,16.161636151649578,43.83319220592949,5.469234514627994,18.359434874914534,5.495525946954058,18.31527147695591,13.436708725017864,52.59023382263773,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,33401997.577764094 
 05/16  24:00:00,11.0,,7.5688231332326765,15.657357688281095,45.2717381126087,5.043134146731064,18.86025960228518,4.547428123589871,19.526217928799497,13.39163846634731,52.745043281025005,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,42231509.088229835 
 05/17  01:00:00,10.4,,7.233238468092561,15.373718901793453,46.124487282948586,5.0014341600915495,18.92503245999547,4.339044084965531,19.822270542533172,13.336708870660607,52.96218630329448,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,40224879.501317084 
 05/17  02:00:00,10.4,,7.328742005566733,15.623925993912671,45.39893276166869,5.000426258275308,18.93006799722298,4.268655251211277,19.924272186237214,13.276622102487602,53.180700444513775,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,38424023.40339695 
 05/17  03:00:00,10.2,,7.245027937710217,15.742455669888276,45.06434759293444,5.0001275058798935,18.934167493803695,4.206309797380164,20.015550110429356,13.20668273238794,53.434587978475214,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,37094294.707923 
 05/17  04:00:00,10.0,,7.159544011701852,15.190788919115686,46.6999322660519,5.000020641045564,18.938013656552712,4.182941336004209,20.05233517699824,13.125709075567109,53.728614329696306,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,35210122.96698681 
 05/17  05:00:00,12.0,,8.855978886674897,15.052189302108285,47.16264969584951,5.0000025603530505,18.956953200920953,4.132874370988626,20.143056439128365,13.050191198479943,54.04841396864105,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,34579485.95571221 
 05/17  06:00:00,11.0,,8.821666947549204,15.091861785406673,47.040433328785745,5.000000778487213,18.956175382112306,4.124012101513366,20.154769225704328,12.974558490709445,54.31425764266656,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,34208768.09650545 
 05/17  07:00:00,10.9,,9.10206953159268,15.147418593352514,46.872098207439045,5.000000236865833,18.955981321381966,4.121067449767535,20.158731041885854,12.906166172003392,54.557385300814566,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,34308270.051315576 
 05/17  08:00:00,13.0,,10.26577155525036,15.33820291730928,46.30510609554877,18.995435293213742,7.706265984929292,18.67728682367741,7.87674328340634,12.854247019270668,54.747747496053684,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,30575.38536899266,26956.331806418755,1861.9102397492557,46550.976380134234,8733.128217418669,10373.12119140812,10373.12119140812,75485374.73487377 
 05/17  09:00:00,15.0,,11.084867061967914,15.565328915869665,45.63425901266339,19.968400356757357,7.0858418341467155,20.408056311851055,6.896362113131079,12.81561922517474,54.88530612707661,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,24389.11948616896,20523.287641073504,1861.910239749256,43753.7083746473,8193.594119567084,0.0,0.0,36199815.69353883 
 05/17  10:00:00,12.4,,8.80219641673877,15.484046043233986,45.85956460651759,19.995026387589178,7.072147198760127,20.89778799473907,6.688861435161586,12.806864727765936,54.90152437383364,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,20766.698561567617,16729.02084961014,1861.9102397492563,36047.44709706291,7215.809787848271,0.0,0.0,32679792.0993511 
 05/17  11:00:00,15.0,,10.627697688011649,15.808662107848564,44.92905101000726,19.999198876092905,7.07228350764797,21.02951482695031,6.636695635742738,12.855457968913452,54.742261024256386,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,18032.987806853525,14178.959847541686,1861.9102397492563,30454.159076461845,6105.2416764512745,0.0,0.0,28681746.89832191 
 05/17  12:00:00,16.3,,11.867303031555652,16.560073488618787,42.826681328720355,19.999921474501296,7.071385055482647,21.072748206190756,6.618543165563867,12.948910652050527,54.40394607729098,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,14843.390366169742,11353.73803608484,1861.910239749256,24357.503799589853,4962.141456908272,0.0,0.0,24566586.1079671 
 05/17  13:00:00,17.6,,13.24108406041855,16.825005076805414,42.10312166916701,19.999986826881795,7.070847003575873,21.179119533238616,6.574981876168376,13.064401560525656,53.99055717306719,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,14070.249808450939,10533.381549697786,1861.9102397492563,22829.97766290208,4604.732919913598,0.0,0.0,23279915.37478628 
 05/17  14:00:00,18.0,,12.82555742351676,17.178299499871805,41.17752089388618,19.999997767274827,7.071933401743996,21.215184705249804,6.56145195237133,13.204681540807488,53.50607564213195,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,13025.182666623654,9576.463801015165,1861.9102397492563,20766.373967548097,4208.641931115466,0.0,0.0,21853987.815113 
 05/17  15:00:00,17.0,,11.852034346731088,17.51237371177904,40.31461959834949,19.999999618388276,7.071641787964255,21.233337531559336,6.5538777033102065,13.334385806104647,53.05271813421072,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,12230.868525117367,8862.211421505453,1861.9102397492563,19246.236651179468,3990.363374878194,0.0,0.0,21068185.01265882 
 05/17  16:00:00,16.5,,11.430263654495658,17.900510005235606,39.345612416393735,19.999999934263577,7.072587496111067,21.216644768593884,6.56147168797216,13.456859986556143,52.63766497933641,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,11594.996293718104,8334.513463686748,1861.9102397492563,18052.87106271914,3794.297930918278,0.0,0.0,20362349.414403126 
 05/17  17:00:00,16.0,,11.49027246818098,18.207849744784358,38.61621073735593,19.99999998861017,7.077025049723036,21.15048466540288,6.592307295028646,13.555665769348774,52.33262428129813,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,11269.086257456052,8145.374902533829,1861.9102397492563,17497.6904545695,3715.027044924607,0.0,0.0,20076974.224825907 
 05/17  18:00:00,16.0,,11.49027246818098,18.279747917004027,38.442132556395144,9.036365008571048,14.775477289471437,9.505516784464987,14.35383072043898,13.647713178334401,52.02007888412399,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492559,0.0,0.0,0.0,0.0,50435008.47803688 
 05/17  19:00:00,14.2,,10.821797759621091,18.014338823522632,39.0876422942863,7.2173120662819965,16.325094238827422,7.317943739257681,16.220642774464906,13.741479697493254,51.701528044875296,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,47905622.706925966 
 05/17  20:00:00,12.0,,10.32734049707856,17.565423557790215,40.210147743674725,11.156006527707898,12.529893716512111,11.103244429312884,12.573051832428524,13.818064611052973,51.444610084825,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,17142815.26248586 
 05/17  21:00:00,13.0,,10.77396914507945,17.20054296732924,41.149562646959765,6.270866092515064,17.563379858057214,6.04074446382798,17.855876408570047,13.85632135278389,51.31887558715734,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,41608926.45749545 
 05/17  22:00:00,12.7,,10.195715382862485,16.837862191155075,42.129912354447214,10.32849619283519,13.255671648948269,10.017230978098574,13.534664746877379,13.866708478644103,51.312684376308205,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,17409942.4076547 
 05/17  23:00:00,10.2,,7.713914466277061,16.321223614226756,43.51495576603209,6.092804079523202,17.741602797846966,5.646334614811649,18.310619635272896,13.847975714184233,51.346693282366836,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,38789873.491104774 
 05/17  24:00:00,9.9,,7.440218532986985,16.028466434564542,44.33333180119447,10.097349944734681,13.453120309289469,9.660708760197403,13.85394077689103,13.816503012956668,51.45184990682347,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,10484733.883204954 
 05/18  01:00:00,11.3,,10.220147112226533,16.115947241693675,44.049593738242834,5.474175160283065,18.38978777580214,5.273412149106874,18.63948722376605,13.75946659143406,51.600596477035225,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492557,0.0,0.0,0.0,0.0,34697461.01076744 
 05/18  02:00:00,11.3,,10.127801006418279,16.281505570608097,43.540709233368496,5.043297539215671,18.878126857209736,4.338208145237286,19.833429458633752,13.699791148397715,51.74637399911243,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,43672867.18240099 
 05/18  03:00:00,11.3,,10.127262074588854,16.26077293617072,43.55180088328796,5.001413161964409,18.913165937533847,4.138120353823647,20.091103147925047,13.636222364243055,51.90572526863026,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,41984783.50002691 
 05/18  04:00:00,11.3,,10.034501444482585,15.949808633804995,44.37912320270753,5.000223733898366,18.894844637977574,4.106051125119485,20.115235461464827,13.56555383850068,52.09033573387808,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,39442941.89297618 
 05/18  05:00:00,11.0,,9.8379440099714,15.76151533634674,44.883302773700414,5.0000268554798435,18.88125872976939,4.0678460234111675,20.154524833106198,13.491170897494678,52.304987265568705,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,38104573.34256833 
 05/18  06:00:00,12.0,,10.323893412314607,15.732466521874978,44.96360850722847,5.000008030102923,18.879918488798314,4.025825382509658,20.21267491445322,13.410585003053912,52.576695952147304,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,37164077.813663095 
