Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),ADU RDC-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 1:Zone Air Terminal Sensible Heating Rate [W](Hourly),ADU RPLUS1-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 2:Zone Air Terminal Sensible Heating Rate [W](Hourly),FAN CONSTANT VOLUME 1:Fan Electricity Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Electricity Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Electricity Rate [W](Hourly),Electricity:Facility [J](TimeStep) 
 03/17  02:00:00,1.4,,0.4847656815366788,18.005576402206596,40.029892265973295,22.405969889110374,22.862915762457014,22.40123036181977,22.869528185302368,22.351850996314376,30.592247776039926,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1413.3090072007597,1231.9870729288255,1861.9102397492563,329.3146932048881,114.33343085168516,0.0,0.0,7134949.207663056 
 03/17  03:00:00,1.1,,0.013554398668750576,17.661791237359367,40.89433764290273,22.1714940604992,23.184731306725762,22.12459392922633,23.251096789768347,22.283979870230354,30.709849306768355,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1377.5661282871893,1260.8382874678882,1861.9102397492563,325.2296734944575,111.93482445678934,0.0,0.0,7125815.449647998 
 03/17  04:00:00,0.5,,-0.2986004299929316,17.364489709487728,41.67023175482025,21.924635418818703,23.536990807488205,21.838895998242265,23.660520840296225,22.212057496730743,30.84553479709867,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1298.2782314568944,1247.2244710306418,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/17  05:00:00,0.1,,-0.48669845097520215,17.11581828278658,42.33846381945166,21.816943392990165,23.69633872330618,21.681299740111257,23.89359508766572,22.13498128809338,30.996026799115796,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1474.5832823651606,1470.8999318881542,1861.9102397492563,683.5924627382601,246.07270166398544,0.0,0.0,7633555.100516655 
 03/17  06:00:00,0.1,,-0.4280047069885794,16.87964410937163,42.976363655334445,21.65432025856787,23.932565342697128,21.47240856300988,24.2005051546195,22.055685794555725,31.145573281894134,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1374.6615186909476,1449.9412875758462,1861.9102397492563,399.9805117657798,145.12250288991996,0.0,0.0,7251793.606444761 
 03/17  07:00:00,-0.9,,-1.5664998976469782,16.599440027168438,43.76066081679378,21.465067268809758,24.218241832000096,21.250643342911335,24.53866812546492,21.969058388993894,31.319429044685894,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1470.2484670668564,1578.9542756088463,1861.9102397492563,562.7120547517109,203.6254196229311,0.0,0.0,7473078.591037211 
 03/17  08:00:00,0.8,,0.02958811711580321,16.57719311817682,43.84123000613978,21.682137006489054,23.908794639785327,21.32211351705733,24.44170848089214,21.90344618381299,31.45843520275376,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,813.4706446978659,1216.213060455082,1861.9102397492563,624.5804481747286,220.34570778362664,0.0,0.0,7535870.204087838 
 03/17  09:00:00,3.8,,2.5090206647876863,16.84448063517222,43.11899720973035,22.09177884090854,23.32708138678518,21.645810437977723,23.970894139616174,21.870882686114882,31.532501367700696,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,93.04784868372145,678.8836936976674,1861.9102397492563,0.0,0.0,0.0,0.0,7167229.335161176 
 03/17  10:00:00,4.1,,2.7229831917138925,17.093552387709614,42.473336190338856,22.548837791621207,22.70348145196977,22.13065639325085,23.28855702429533,21.860736848069802,31.574660424016955,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,15.637299147828276,515.503106537709,1861.9102397492563,0.0,0.0,0.0,0.0,7318123.242846104 
 03/17  11:00:00,7.8,,5.376523590786429,17.526636135196252,41.32017254768034,23.106414321681797,21.945909641859114,22.75557695606919,22.417266313076777,21.887943844898935,31.517487992203005,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,0.0,295.5717006421252,1861.9102397492563,0.0,0.0,0.0,0.0,7462737.929479419 
 03/17  12:00:00,8.5,,4.688584735045957,18.066146983296015,39.91409660674954,23.616286415379573,21.267189226404355,23.388969812566717,21.56084510921552,21.94685628973368,31.384720969738375,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,88.25099004183296,305.66776128188445,1861.9102397492563,157.88692996537063,41.906630412671056,0.0,0.0,7620226.680727705 
 03/17  13:00:00,9.6,,5.34016604043534,18.847215183798625,37.98363579632679,24.136714372230934,20.598526053959233,24.060215355165717,20.693692333567896,22.02781610964067,31.208698695598883,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,202.28085354050324,267.61152530408725,1861.910239749256,0.0,0.0,0.0,0.0,7347074.4416269865 
 03/17  14:00:00,10.4,,5.910595423345643,19.737712307444554,35.90342143518123,24.650101105188902,19.957329792430613,24.732961850923076,19.859049512866797,22.150622968426923,30.949664552535406,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,447.76261330846194,283.361169374795,1861.910239749256,181.28979957195628,46.5171759873228,0.0,0.0,7480699.266319157 
 03/17  15:00:00,11.2,,6.164952455217943,20.66688529661682,33.870693271375785,25.06690524004149,19.45036849712841,25.286694671197942,19.19782054649393,22.256763235080452,30.723531641596743,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,727.665977902689,318.9000510852842,1861.9102397492563,98.2612869156131,24.911633405172342,0.0,0.0,7225793.3809893755 
 03/17  16:00:00,13.2,,8.456328935958044,21.36172057435742,32.44508505844322,25.26732323595951,19.21503848130432,25.55164991904364,18.893112720259186,22.372835539757325,30.5008183268158,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1051.1499348999255,507.74529721570315,1861.910239749256,166.29324887021636,40.79545628853501,0.0,0.0,7044214.392212857 
 03/17  17:00:00,12.1,,8.156888220339816,21.646682443783646,31.88657829551828,25.177417608244717,19.32088140664739,25.426417931299543,19.036884286434617,22.485127611510958,30.29754876789368,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1308.9256193385227,781.3609751676088,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/17  18:00:00,11.2,,7.7743772593664096,21.37052570190935,32.436292288623186,24.904248448793677,19.641405915193467,25.048585940918557,19.473177484333533,22.59198523262222,30.106660131467358,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1633.8107506987994,1211.5656639389647,1861.9102397492563,406.14157018246647,102.66395568812436,0.0,0.0,7072467.103574571 
 03/17  19:00:00,9.4,,7.268317945404726,20.612792930216145,33.996947456579676,24.460863581035127,20.176157268206943,24.507535672088387,20.120036643577034,22.639890547998988,30.02924326595668,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1665.2093849395756,1377.4024740160562,1861.910239749256,519.9233842114677,135.3818958347863,0.0,0.0,7190251.688102554 
 03/17  20:00:00,8.8,,6.972149605561787,20.02530686661737,35.24843674365712,23.965960998849553,20.78195581923022,24.016305314376062,20.719105579336873,22.66448449984755,29.982015821783442,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1494.7946014284853,1224.4503695792114,1861.910239749256,394.43366826357544,103.46889750795272,0.0,0.0,7242716.3227009885 
 03/17  21:00:00,8.4,,6.683033880278711,19.60034769820114,36.191101837157774,23.666092370718935,21.16071636311278,23.697601558826697,21.120605416733532,22.662843949868694,29.986214889385526,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1427.4495972386858,1192.798585028661,1861.9102397492563,421.8436970034644,111.71050520342281,0.0,0.0,7295143.313338044 
 03/17  22:00:00,6.6,,4.996171061400168,19.20915098471685,37.07571558816905,23.435773360350076,21.452458709070783,23.442323854795575,21.443988182567608,22.638136953831875,30.025443542616713,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1398.3180179045771,1202.966856353508,1861.9102397492563,298.5870308098806,81.82812186584614,0.0,0.0,6997458.101814369 
 03/17  23:00:00,6.5,,4.980224083325766,18.92332520175792,37.738229808553605,23.211750485372665,21.742100522033013,23.19266692309115,21.767192211822387,22.603545884977986,30.085208874630826,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1292.8687499702917,1147.9304759962292,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/17  24:00:00,6.6,,4.759993098411988,18.676135391683438,38.31319775996031,23.097682114138056,21.885251366542292,23.05458301122814,21.94238832984444,22.5628083923297,30.149650860216816,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1479.6126601420651,1343.9121762552018,1861.9102397492563,578.8889862172539,158.6686439057768,0.0,0.0,7274083.98115812 
 03/18  01:00:00,6.6,,4.916852988170656,18.514764308655398,38.678423170732614,22.982041633592406,22.02532423682276,22.907407347267156,22.125096309532623,22.518760689114693,30.21175736886083,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1358.8573359756783,1283.9817316932244,1861.9102397492563,382.7256104307276,105.06848519843427,0.0,0.0,7081123.409811687 
 03/18  02:00:00,6.6,,4.994789161884206,18.382638955088435,38.97643046335993,22.878077834038287,22.1509697979228,22.776165907142516,22.28822168483992,22.472840365498744,30.277760973336925,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1324.057744436765,1292.5274197204144,1861.9102397492563,398.2032174888959,109.30380956064776,0.0,0.0,7096370.577515655 
 03/18  03:00:00,7.7,,6.188343840697325,18.286467747928068,39.174584528877496,22.79437001894756,22.242192773695514,22.663855629076558,22.418974584842104,22.427636914596174,30.331833545625347,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1247.8062807982315,1267.0169533408393,1861.9102397492563,356.47170691901937,95.93185470977775,0.0,0.0,7048231.540052523 
 03/18  04:00:00,5.5,,4.556256650934763,18.027952082876848,39.78420860585518,22.565179278614604,22.535603265764127,22.443600857129198,22.70269704673111,22.378318367986402,30.398546949090676,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1273.2968348965355,1276.4330773188804,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/18  05:00:00,4.6,,3.6893198218653454,17.783877212781675,40.363754346320974,22.429706400323525,22.701345791356495,22.304106199459465,22.875441817773083,22.326384917372685,30.467172770427204,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1495.0825476272505,1474.4170409704752,1861.9102397492563,687.819672466139,235.52606950406008,0.0,0.0,7592313.695678626 
 03/18  06:00:00,6.0,,5.410685018800795,17.736827531545853,40.463054973501094,22.34549929870554,22.806303539032257,22.18190993462892,23.034551251179145,22.27625753526901,30.544724651684362,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1264.5198835051267,1328.449837399226,1861.9102397492563,419.7696763823361,116.51797494570744,0.0,0.0,7122341.57290187 
 03/18  07:00:00,5.1,,4.02491125194304,17.57044065288596,40.87376957123104,22.185558097397816,23.020299691544245,22.01286146991394,23.263890807139838,22.223440867329376,30.630946904131545,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1301.5200788757115,1373.4528349889329,1861.9102397492563,311.2898047727493,88.01894606698407,0.0,0.0,7019745.068938466 
 03/18  08:00:00,7.1,,5.46016967241268,17.554052256604802,40.89942719484165,22.185480624899736,23.01103973990026,21.99072416076225,23.285845551484627,22.17434591249255,30.710170995349493,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1134.9093210773297,1260.319975283562,1861.9102397492563,501.77286934261457,136.35246431798777,0.0,0.0,7193745.734642079 
 03/18  09:00:00,7.9,,6.209704994679738,17.681480605656727,40.568584711255525,22.23253134057989,22.943331056683014,22.03955832845,23.214704034493653,22.132264499115866,30.786499872214524,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,772.2173913292132,943.3550049986834,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/18  10:00:00,8.2,,5.6415168824302135,17.937837946741507,39.876336683037,22.422692594734254,22.655392783015706,22.25128967340541,22.892882066690966,22.10305265145472,30.80870757130666,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,539.2837138019012,710.8001587496817,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/18  11:00:00,9.1,,6.093748850860575,18.249683793485865,39.04963091129599,22.686829278059385,22.26474114709434,22.56200256364523,22.434129872328015,22.099011616892728,30.774534171248042,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,434.5749470550409,553.9181407270291,1861.9102397492563,0.0,0.0,0.0,0.0,7064329.132191014 
 03/18  12:00:00,10.0,,6.514827944563198,18.578242986490768,38.20358518330857,22.946720088878898,21.888291702012467,22.897377353155356,21.953858634307196,22.116992783302777,30.7009933989239,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,476.9342693292374,483.50734085573293,1861.9102397492563,0.0,0.0,0.0,0.0,7090729.454828355 
 03/18  13:00:00,12.1,,8.751824015693389,19.05394082014883,37.0477264740055,23.232235775652015,21.492010813362256,23.225533344738885,21.500728360390543,22.15570599768326,30.597995706937994,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,492.36786963687643,436.3682749168388,1861.9102397492563,0.0,0.0,0.0,0.0,7097946.6971814325 
 03/18  14:00:00,11.9,,8.673143890988493,19.39109346294621,36.23292735716656,23.422858419976393,21.220331149815202,23.44754041353618,21.18876897196515,22.20300205003237,30.47315233819242,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,680.1355600883815,554.6086845571313,1861.9102397492563,0.0,0.0,0.0,0.0,6980352.111096131 
 03/18  15:00:00,11.8,,8.280593056296397,19.52026640889719,35.889069931726496,23.505020755892776,21.083832589572953,23.55016851763315,21.026523361795665,22.250333808226955,30.34001992972728,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,928.1820819879594,740.6042737954598,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/18  16:00:00,12.5,,8.579457951236156,19.428978545351562,36.01865376906804,23.451385356367016,21.108329427825726,23.473187279297395,21.08058927472054,22.29117469320956,30.201997952674787,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1119.4336416615467,939.5433514882645,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/18  17:00:00,10.9,,8.257739614526594,18.579874803979674,37.98741270421263,22.88892139462215,21.84149735508135,23.05748225684452,21.618943815872914,22.28046370774019,30.223869297361155,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1775.7569097060796,1300.2449979966143,1861.910239749256,527.0490625934633,133.8853312229637,0.0,0.0,7184864.055499992 
 03/18  18:00:00,8.6,,5.990570663011884,17.95168675131486,39.468934237150286,22.30291781162111,22.60752313861649,22.51254715499084,22.321231180768233,22.24580197949487,30.255657932585695,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1739.6340984363492,1210.640271485207,1861.910239749256,572.779010500577,150.77512615607193,0.0,0.0,7434129.589439644 
 03/18  19:00:00,8.1,,5.8807102059614405,18.0070163443905,39.30423300689467,22.272690285066304,22.633373065673474,22.289651228184994,22.610019521869287,22.22896446486667,30.266124329401713,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1213.8925242881312,1028.3047228771889,1861.9102397492563,378.7159294123121,101.17825271120577,0.0,0.0,7067118.572857664 
 03/18  20:00:00,7.6,,5.753829930980242,17.26951687255938,41.15279378351184,21.850634214898136,23.208080275520647,21.955223490024643,23.060018695043482,22.160099712911578,30.372424020736055,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1570.602071818685,1213.1816708423908,1861.910239749256,409.0785313133447,110.04545160819126,0.0,0.0,7099040.488886812 
 03/18  21:00:00,7.4,,5.3195196636231,16.928659085446125,41.997775222086275,21.55002722423732,23.610565377983175,21.643298430374564,23.47621661154495,22.08975250423454,30.467697258876488,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1469.109364203533,1141.2568092989582,1861.9102397492563,414.1474624548235,111.6412504581034,0.0,0.0,7296403.116445034 
 03/18  22:00:00,8.4,,5.980641849349393,16.74007244259655,42.50206049162929,21.36723991439048,23.875601806675633,21.41863598771794,23.80051903750127,22.010326697174406,30.61463158634504,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1310.384368818028,1063.0842025621898,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/18  23:00:00,5.5,,3.414678347871165,16.245929671107483,43.82915106649892,21.080948831191208,24.280857682692965,21.154547457478117,24.171312166805436,21.934200570008223,30.734344312469297,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1505.0696336455587,1200.3535416923332,1861.9102397492563,343.5018610883945,96.05968363337115,0.0,0.0,7048691.724177459 
 03/18  24:00:00,4.6,,3.17654019351081,15.95350208326207,44.635672689635406,20.871303868254397,24.585776573473368,20.928654399176395,24.499192472396984,21.863615900804508,30.854606551131823,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1480.3011802359483,1201.941498520317,1861.9102397492563,313.01842682372114,103.63955060456782,0.0,0.0,7093977.815549916 
 03/19  01:00:00,3.6,,2.303402487121981,16.22513066058741,43.82828637838011,21.0065209525728,24.360030627156874,20.873320898874184,24.560391461731523,21.823611674393252,30.901977433384676,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1091.270734046362,1135.121089316522,1861.9102397492563,507.3140121832957,169.89414988494698,0.0,0.0,7344276.231123973 
 03/19  02:00:00,3.0,,1.8030791323159712,16.218408306231158,43.806759344208075,20.94793630774464,24.42544190482042,20.74930360847983,24.725847976709456,21.772098478576886,30.970871878256606,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,991.9520340587707,1141.8854780953307,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/19  03:00:00,3.0,,1.8021586294382703,16.058872855388312,44.19425780114899,20.83106465821514,24.567851488191867,20.615108975887583,24.896855600216714,21.709103024047938,31.04757666599199,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1037.6315989890777,1206.073529829751,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/19  04:00:00,2.8,,1.1378351811503042,15.170056028736155,46.721693645258775,20.29798553755274,25.351555823954033,20.26625370539347,25.40065226623626,21.61833935186616,31.17292484692205,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1551.2838485345558,1389.9136077788435,1861.910239749256,481.12551127218813,157.37898247034303,0.0,0.0,7296839.993385835 
 03/19  05:00:00,2.5,,0.9250977843825243,14.90332450416355,47.4465577918163,19.985014450804734,25.804550980042222,19.938592537020178,25.87891305164384,21.548442089581613,31.256160049503414,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1371.2904878277784,1254.7189249683058,1861.9102397492563,439.48757576673995,144.79248650862326,0.0,0.0,7468715.280352044 
 03/19  06:00:00,2.6,,0.9496717337199225,14.697368689080902,48.02757274964628,19.7721951856812,26.11819233813728,19.691064825762407,26.25005609408118,21.475868895695967,31.360430176187304,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1257.6934850394164,1205.4981403231006,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/19  07:00:00,2.3,,0.7370834844705226,15.050243511938875,46.90949251645288,19.91114637601091,25.87263223648158,19.63203703685602,26.32454149880148,21.439801387707483,31.40363898916845,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,727.8556209412238,1027.1486103443208,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/19  08:00:00,2.0,,0.52252651668897,15.193434958866058,46.43890332121923,20.100483408616988,25.549315013973047,19.735512455918478,26.133883745552644,21.39133595592239,31.470470201618884,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,512.7034111752951,962.4865062828333,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/19  09:00:00,2.1,,0.6811479722110342,14.572111102385021,48.29905238096053,19.85102452417801,25.925673623709024,19.70212938394618,26.1660300454738,21.3018980235345,31.616838989374752,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1047.9386193633727,1119.83050223922,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/19  10:00:00,2.5,,0.7861750983176068,14.475643812356285,48.555875573499755,19.898473872152127,25.826825788468117,19.809277403202373,25.970082486981106,21.234170795571668,31.72093776391676,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,889.9578609868548,898.1399928627461,1861.9102397492563,311.8851618074085,102.56720509948018,0.0,0.0,7089986.606042409 
 03/19  11:00:00,2.6,,1.2165094560759342,15.288797565161838,46.088888814200175,20.597368035639555,24.740115106743286,20.315201731738128,25.173796505032556,21.240753068707402,31.712433842667863,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,88.28243294876529,393.529528622133,1861.910239749256,0.0,0.0,0.0,0.0,7375219.297947252 
 03/19  12:00:00,1.7,,0.6913571047908609,15.088116847069923,46.687384629423704,20.62965772099876,24.692131818458872,20.595219062828935,24.744613443189408,21.206987717779075,31.782515356403362,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,785.7178641261538,730.0522690433202,1861.9102397492563,0.0,0.0,0.0,0.0,7213008.408411475 
 03/19  13:00:00,2.2,,-1.2995530451979116,14.96098815446958,47.09863242585989,20.584072900189707,24.77609507074786,20.7541561231908,24.51776170450471,21.16968707988759,31.873977988803624,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1045.7504223735723,665.2093046738374,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 03/19  14:00:00,2.3,,-1.1487967521203757,15.429199713235676,45.683703378046594,20.726807331037012,24.548653345382792,20.949305248687402,24.214793197331346,21.160725645983646,31.87788281381114,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,892.9309750870316,458.3314709506584,1861.9102397492563,0.0,0.0,0.0,0.0,6911545.807440899 
 03/19  15:00:00,3.2,,-0.7294936006105353,15.858953469234482,44.43751326062628,20.856963773688726,24.350394300336728,21.121058584491863,23.958280046038418,21.165565604058287,31.865419576464767,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,953.3695456267599,451.6901188016921,1861.9102397492563,0.0,0.0,0.0,0.0,6905110.404858848 
